day,area,vi,t_p,a_t,a_h,a_w
20190617,도두동,95265,1,21.68750013,79.83333333,1.570833333
20190618,도두동,85082,0,18.56666663,81.625,2.245833333
20190619,도두동,91374,0,22.07500008,80.5,1.629166667
20190620,도두동,102483,0,22.66250013,80.75,1.620833333
20190621,도두동,97115,0,22.21666671,82.33333333,2.758333333
20190622,도두동,114788,0,21.62083317,79.91666667,2.904166667
20190623,도두동,96456,0,21.45416667,73.875,2.3125
20190624,도두동,93114,0,23.45833338,68.54166667,2.975
20190625,도두동,98322,78.800001,22.33333329,86.83333333,2.6125
20190626,도두동,100334,6.3,23.32916667,94.16666667,2.7625
20190627,도두동,106091,0,23.13333313,84.41666667,2.020833333
20190628,도두동,91030,2,24.84166675,80.91666667,2.045833333
20190629,도두동,83819,0.4,23.60833317,89.5,3.783333333
20190630,도두동,82909,1.9,23.61666667,88.91666667,1.5375
20190701,도두동,79202,0,23.23750017,86.5,1.704166667
20190702,도두동,93895,0,22.65833325,86.08333333,2.066666667
20190703,도두동,82504,0,22.40833321,82.20833333,1.754166667
20190704,도두동,84684,0,23.825,73.58333333,1.979166667
20190705,도두동,88316,0,23.79583333,73.66666667,2.925
20190706,도두동,88271,0,23.58333354,78.20833333,3.845833333
20190707,도두동,110798,3.7,21.93333346,88.25,3.320833333
20190708,도두동,87785,0.9,21.84999992,85.41666667,2.608333333
20190709,도두동,90812,66.400001,21.70000013,95.5,3.829166667
20190710,도두동,88505,40.800001,22.65000025,90.79166667,3.65
20190711,도두동,90930,0,23.37083325,86.29166667,2.791666667
20190712,도두동,105589,13.8,21.99999992,92.25,2.058333333
20190713,도두동,99242,0,23.58333292,85.75,1.75
20190714,도두동,100811,0,24.27083346,86.58333333,2.079166667
20190715,도두동,93032,0,24.67499983,82.54166667,2.983333333
20190716,도두동,91106,0,25.21249996,78.375,3.329166667
20190717,도두동,95982,27.8,24.12916654,97.83333333,2.275
20190718,도두동,85868,131.899998,24.25416671,98.5,3.0125
20190719,도두동,82812,90.4,25.5625,89.79166667,5.333333333
20190720,도두동,71481,9.5,26.94583358,82.79166667,5.091666667
20190721,도두동,88277,108.299999,26.96666667,87.625,2.2125
20190722,도두동,94846,0,27.02500004,87.54166667,2.045833333
20190723,도두동,91898,0,28.17916667,77,2.35
20190724,도두동,95143,0,27.95000021,84.91666667,2.195833333
20190725,도두동,91629,0,27.7625,87.41666667,1.966666667
20190726,도두동,92209,14.7,28.24583325,86.29166667,1.683333333
20190727,도두동,108259,0,28.77499996,80.29166667,2.25
20190728,도두동,95674,0,28.43333325,76.5,2.370833333
20190729,도두동,92684,0,30.29166658,69.04166667,2.1625
20190730,도두동,90081,0,29.77499983,75.66666667,2.541666667
20190731,도두동,91482,0,28.98333329,81.16666667,2.004166667
20190801,도두동,87289,0,28.75416671,81.125,2.658333333
20190802,도두동,95307,0,25.29583329,76.125,2.666666667
20190803,도두동,95579,0,28.19999975,81.41666667,3.454166667
20190804,도두동,94162,0,27.60000008,80.375,2.329166667
20190805,도두동,87465,0,28.50833338,72.79166667,2.233333333
20190806,도두동,84820,0,29.42916692,70,1.891666667
20190807,도두동,97585,0,30.87500038,68.20833333,2.579166667
20190808,도두동,88536,0,30.1291665,71.08333333,3.445833333
20190809,도두동,87633,0,29.67499988,71.33333333,4.325
20190810,도두동,93557,16.3,28.85,80.08333333,5.579166667
20190811,도두동,82454,20.7,29.62916671,82.41666667,3.191666667
20190812,도두동,90096,0,29.04999996,84.08333333,2.545833333
20190813,도두동,82658,0,29.17083329,79.125,2.033333333
20190814,도두동,83680,1.2,27.30000021,89,4.058333333
20190815,도두동,88245,4.5,27.81666667,79.66666667,4.75
20190816,도두동,86152,0,28.35833338,71.25,3.320833333
20190817,도두동,101167,0,27.77499988,69,2.129166667
20190818,도두동,84521,0,26.45833346,73.20833333,1.991666667
20190819,도두동,75743,0,27.08750008,86.375,3.2125
20190820,도두동,82007,3.5,27.62499996,85.45833333,1.704166667
20190821,도두동,86593,6.3,28.41250004,84.125,2.8875
20190822,도두동,94428,0,27.54583338,76.08333333,2.354166667
20190823,도두동,85730,0,26.87083333,59,2.204166667
20190824,도두동,89966,0.1,26.1625,60.33333333,2.175
20190825,도두동,81446,0.3,25.21666658,78.45833333,2.7
20190826,도두동,81700,76.999998,27.20000013,87.70833333,2.595833333
20190827,도두동,102240,40.2,25.57499971,90.625,2.283333333
20190828,도두동,98389,72.2,23.08333338,91.45833333,2.029166667
20190829,도두동,96237,0,25.57083329,73.16666667,2.733333333
20190830,도두동,93349,0,24.38333342,64.83333333,2.104166667
20190831,도두동,88869,4,24.17500008,71.95833333,1.816666667
20190901,도두동,78865,47.8,23.27499992,94.29166667,2.820833333
20190902,도두동,85857,13.9,24.68750008,94.79166667,1.825
20190903,도두동,68408,43,24.75416671,92.25,2.020833333
20190904,도두동,68199,6.7,25.5166665,88.625,1.533333333
20190905,도두동,69266,16,26.45000008,90.83333333,3.0875
20190906,도두동,66084,87.4,27.84583325,80.41666667,7.641666667
20190907,도두동,64184,18,24.94999992,92,1.745833333
20190908,도두동,73741,25.7,25.47916658,95.08333333,2.941666667
20190909,도두동,61085,0,26.66249983,81.83333333,1.8625
20190910,도두동,63130,5,26.35416671,86.08333333,1.6
20190911,도두동,70010,0.6,24.55833321,90.125,2.9375
20190912,도두동,85003,0,23.92500021,77.16666667,3.341666667
20190913,도두동,79929,0,23.97916654,72.75,2.033333333
20190914,도두동,80488,0,24.63750008,82.375,1.870833333
20190915,도두동,76196,0,24.73333363,84.875,2.066666667
20190916,도두동,72972,0,24.17916675,71,2.866666667
20190917,도두동,88374,0,23.78750004,69.58333333,2.0625
20190918,도두동,81807,0,22.70833329,65.29166667,3.366666667
20190919,도두동,86144,0,22.43333325,68.5,3.575
20190920,도두동,85832,83.8,20.86250029,86.04166667,4.4625
20190921,도두동,76283,195.2,20.59166683,94.70833333,9.683333333
20190922,도두동,61757,3.2,21.38750017,76.41666667,2.9375
20190923,도두동,79111,0,20.61249983,65.875,2.1375
20190924,도두동,82609,0,21.15416658,61.875,2.504166667
20190925,도두동,92266,1,23.31249996,80.625,3.279166667
20190926,도두동,93816,10.8,23.92499988,92.58333333,3.145833333
20190927,도두동,105539,25.900001,23.67916671,97.45833333,2.4375
20190928,도두동,84057,0,24.06250017,95.95833333,1.416666667
20190929,도두동,79998,1.8,23.94583329,90.75,1.104166667
20190930,도두동,73560,41,23.69583313,91.5,1.954166667
20191001,도두동,64915,149.799998,23.87500004,90.08333333,3.9
20191002,도두동,57148,1.5,23.90000017,88.16666667,6.0875
20191003,도두동,66179,0,23.25416692,81.08333333,2.170833333
20191004,도두동,75587,0,21.73333338,79.45833333,2.654166667
20191005,도두동,79846,1,20.47499996,74.95833333,2.9125
20191006,도두동,79844,0,21.81249979,76.54166667,2.995833333
20191007,도두동,85934,0,20.92083342,66.45833333,3.570833333
20191008,도두동,76204,0,18.24583317,53.95833333,2.225
20191009,도두동,74000,0,18.03333325,47.75,2.195833333
20191010,도두동,74932,0,20.33749996,56.375,2.133333333
20191011,도두동,80579,0,21.50416671,62.29166667,2.341666667
20191012,도두동,101445,0,20.04583354,62.20833333,2.9
20191013,도두동,83064,0,19.62083346,68.58333333,2.520833333
20191014,도두동,76618,1.9,17.24166683,68.5,2.75
20191015,도두동,96861,1.3,18.23333308,65.375,2.5375
20191016,도두동,119678,0,18.22083338,66.95833333,2.5125
20191017,도두동,138299,7.9,19.45416683,84.125,3.416666667
20191018,도두동,130544,0.4,20.00833321,78.79166667,2.479166667
20191019,도두동,115125,0,18.95416692,74.16666667,2.241666667
20191020,도두동,107859,0,19.71250013,66.25,2.883333333
20191021,도두동,108110,0,20.07083354,68.04166667,2.445833333
20191022,도두동,127923,0.5,20.50833363,75.83333333,3.15
20191023,도두동,118813,2.9,20.35833346,73.20833333,3.5375
20191024,도두동,116416,0,19.96666667,71.04166667,2.333333333
20191025,도두동,103614,0,17.59583342,64.29166667,4.0125
20191026,도두동,91611,0,16.22500004,57.70833333,2.95
20191027,도두동,105209,0,15.25416663,63.25,2.0875
20191028,도두동,79535,0,17.8833335,60.5,2.666666667
20191029,도두동,83871,0,16.89583342,56.54166667,2.883333333
20191030,도두동,98342,0,16.05,61.20833333,2.275
20191031,도두동,101341,0,18.07083333,66.08333333,2.341666667
20191101,도두동,101190,0,18.32083317,72.58333333,2.575
20191102,도두동,110816,0,17.99999996,76.54166667,1.720833333
20191103,도두동,90598,0,16.65000021,73.95833333,2.225
20191104,도두동,85327,0,17.58750021,67.91666667,2.1375
20191105,도두동,84390,0,15.97916679,63.375,1.975
20191106,도두동,90776,0,16.16666683,61.66666667,2.679166667
20191107,도두동,99287,0,14.10416667,59.83333333,3.3375
20191108,도두동,86128,0,14.51666663,53.625,3.154166667
20191109,도두동,93668,0,14.34583325,62.08333333,2.479166667
20191110,도두동,86647,2.9,17.625,59.875,5.9375
20191111,도두동,79481,0,15.16666671,61.33333333,2.316666667
20191112,도두동,98247,0.8,14.45416671,63.20833333,2.166666667
20191113,도두동,84464,0.9,12.94583329,59.875,4.954166667
20191114,도두동,87279,0,11.42083333,47.20833333,1.933333333
20191115,도두동,89631,0,14.82500004,57.33333333,2.391666667
20191116,도두동,95908,0,18.25833321,67.16666667,1.895833333
20191117,도두동,120727,6.1,16.68333321,71.875,5.0875
20191118,도두동,90589,0,10.95416667,57.20833333,5.4625
20191119,도두동,84796,0,10.51666667,54.08333333,3.883333333
20191120,도두동,83820,0,11.37083329,63.91666667,2.733333333
20191121,도두동,83916,0,16.59166663,73.375,3
20191122,도두동,106119,0,17.4,74.91666667,2.7125
20191123,도두동,97190,4.7,18.44166679,90.83333333,2.15
20191124,도두동,90934,0,11.62916671,68.625,3.954166667
20191125,도두동,79245,8.2,12.02916667,76.41666667,2.241666667
20191126,도두동,78358,3.6,12.42083333,76.95833333,4.0875
20191127,도두동,93596,0.2,10.06666667,64.95833333,3.7
20191128,도두동,81844,0,10.7625,57.91666667,3.416666667
20191129,도두동,82506,0,11.10833338,52.95833333,1.9375
20191130,도두동,84817,17.9,12.72916667,85.875,2.158333333
20191201,도두동,78116,1.1,10.64166667,70.54166667,5.829166667
20191202,도두동,78054,0,8.891666667,55.41666667,4.725
20191203,도두동,67635,0,11.19583333,51.91666667,3.670833333
20191204,도두동,68223,0,9.866666667,53.66666667,4.033333333
20191205,도두동,73297,0,4.675,57.375,4.775
20191206,도두동,77700,0,6.270833333,54.33333333,3.645833333
20191207,도두동,99171,0,9.15,56.625,3.3625
20191208,도두동,82296,0,9.9375,59.25,2.483333333
20191209,도두동,70624,0,12.77916667,54.45833333,2.808333333
20191210,도두동,75579,0,13.42916654,65.125,3.541666667
20191211,도두동,79058,0,9.275,53.16666667,4.341666667
20191212,도두동,96502,0,8.05,62.08333333,1.7625
20191213,도두동,81396,0,10.25833333,69.25,2.6875
20191214,도두동,87656,0,11.07083333,65.125,2.4125
20191215,도두동,89616,0,14.39999996,63.54166667,2.7
20191216,도두동,75479,7.4,14.76666667,87.83333333,2.825
20191217,도두동,91492,0,9.908333333,69.95833333,4.3
20191218,도두동,81855,0,7.941666667,62.33333333,3.641666667
20191219,도두동,84626,0,8.308333333,56.41666667,3.179166667
20191220,도두동,87828,0,7.8,60.29166667,1.683333333
20191221,도두동,88278,1,9.895833333,68.41666667,2.429166667
20191222,도두동,106911,0,9.095833333,69.125,2.845833333
20191223,도두동,81209,0,9.125,61.79166667,2.483333333
20191224,도두동,81427,0.1,10.34583333,74.66666667,2.141666667
20191225,도두동,80064,9.4,11.1875,83.91666667,2.708333333
20191226,도두동,82679,0,6.933333333,58.5,6.2375
20191227,도두동,98510,0,7.570833333,55.125,2.245833333
20191228,도두동,95974,3.2,10.14166667,72.625,2.65
20191229,도두동,93183,8.2,13.01250004,84.16666667,3.5625
20191230,도두동,83284,0,4.341666667,62.875,6.229166667
20191231,도두동,88808,0,3.945833333,62.95833333,2.604166667
20190101,봉개동,90731,0,5.154166667,59.79166667,4.354166667
20190102,봉개동,80233,0,5.329166667,59.875,2.8875
20190103,봉개동,89772,0,5.333333333,71.125,2.029166667
20190104,봉개동,88840,1.7,6.908333333,75.08333333,2.85
20190105,봉개동,83682,0,5.791666667,62.25,2.933333333
20190106,봉개동,84078,0,5.458333333,66.45833333,2.0625
20190107,봉개동,78538,0,6.958333333,63.70833333,3.695833333
20190108,봉개동,84258,0,4.3875,56.625,3.954166667
20190109,봉개동,83388,0.1,6.329166667,62.79166667,2.595833333
20190110,봉개동,84886,0,7.404166667,67.16666667,2.754166667
20190111,봉개동,89810,3.2,8.945833333,78.70833333,2.416666667
20190112,봉개동,90009,0.5,8.4875,64.29166667,3.691666667
20190113,봉개동,93675,0,7.320833333,65.375,2.120833333
20190114,봉개동,86032,0,7.441666667,63.5,3.075
20190115,봉개동,87082,0,3.491666667,62.75,4.904166667
20190116,봉개동,87262,0,4.966666667,57.875,4.029166667
20190117,봉개동,94472,0,6.629166667,59.125,2.55
20190118,봉개동,100938,0,7.154166667,71.75,1.725
20190119,봉개동,99705,1,8.7625,72.125,5.083333333
20190120,봉개동,87603,0,5.441666667,59.625,4.820833333
20190121,봉개동,84899,0,7.8875,57.29166667,3.320833333
20190122,봉개동,88088,0,8.8125,58.29166667,3.4125
20190123,봉개동,93151,0,6.933333333,53.375,2.4
20190124,봉개동,95816,0,5.991666667,60.625,3.091666667
20190125,봉개동,98197,0,4.191666667,56.45833333,6.441666667
20190126,봉개동,90431,0,5.129166667,61.79166667,2.558333333
20190127,봉개동,89023,0,7.866666667,60.16666667,4.025
20190128,봉개동,85970,0,5.954166667,59.08333333,2.670833333
20190129,봉개동,85382,0,7.854166667,69.70833333,1.479166667
20190130,봉개동,95515,6.4,5.991666667,77.45833333,4.058333333
20190131,봉개동,65989,11.5,4.454166667,58.125,5.425
20190201,봉개동,70426,0,7.716666667,58.29166667,2.4875
20190202,봉개동,85002,8.9,13.86666679,76.25,4.466666667
20190203,봉개동,76904,0,7.983333333,57.5,4.295833333
20190204,봉개동,90392,0,7.991666667,55.125,2.6375
20190205,봉개동,113880,0,12.06666667,59.91666667,1.808333333
20190206,봉개동,89889,3.6,8.416666667,74.16666667,3.075
20190207,봉개동,71377,0.2,3,56.66666667,3.183333333
20190208,봉개동,80126,0,3.554166667,60.04166667,4.079166667
20190209,봉개동,73947,0,2.770833333,57.04166667,3.066666667
20190210,봉개동,78303,0,3.7375,60.95833333,4.529166667
20190211,봉개동,76368,0,4.466666667,58.25,2.604166667
20190212,봉개동,81421,0,7.229166667,49.41666667,2.758333333
20190213,봉개동,82348,0,5.641666667,54.95833333,2.85
20190214,봉개동,84378,0,6.0125,71.95833333,2.141666667
20190215,봉개동,79810,0.1,5.125,63.33333333,4.791666667
20190216,봉개동,88675,0,4.058333333,59.83333333,3.454166667
20190217,봉개동,86888,0,5.670833333,60.91666667,1.895833333
20190218,봉개동,80776,17.3,9.729166667,87.29166667,4.175
20190219,봉개동,77044,0.9,6.966666667,72.20833333,2.370833333
20190220,봉개동,80443,0,6.9625,62,2.729166667
20190221,봉개동,86236,0,8.195833333,68.79166667,1.466666667
20190222,봉개동,94122,1.6,8.4,66.41666667,2.65
20190223,봉개동,102867,0,11.2875,54.5,2.495833333
20190224,봉개동,102589,0,9.95,58.375,2.3375
20190225,봉개동,90520,0,8.529166667,53.91666667,2.15
20190226,봉개동,92840,0,10.35833333,69.54166667,1.625
20190227,봉개동,82500,5.3,10.99166667,70.625,3.345833333
20190228,봉개동,94972,0,9.216666667,62.54166667,2.016666667
20190301,봉개동,102977,0,10.46666667,61.58333333,2.020833333
20190302,봉개동,90965,0.4,11.89166667,70.33333333,2.504166667
20190303,봉개동,72499,7.9,10.5,75.83333333,3.920833333
20190304,봉개동,93288,0,9.908333333,58.04166667,2.258333333
20190305,봉개동,101182,10.3,11.075,77.875,2.870833333
20190306,봉개동,90877,0.9,8.670833333,71.16666667,5.108333333
20190307,봉개동,101681,0,7.883333333,65.75,2.0375
20190308,봉개동,108925,0,10.52083333,54.08333333,2.166666667
20190309,봉개동,89539,14.5,11.55833333,93.54166667,4.3375
20190310,봉개동,62400,17.1,10.14583333,72.625,3.441666667
20190311,봉개동,111928,1.2,11.025,63,5.679166667
20190312,봉개동,113614,0,7.9375,49.125,5.291666667
20190313,봉개동,118202,0,9.783333333,47.04166667,3.3125
20190314,봉개동,120471,0,10.66666667,57.16666667,4.320833333
20190315,봉개동,115554,0,8.604166667,55.83333333,4.645833333
20190316,봉개동,105524,0,12.37083333,53.54166667,3.491666667
20190317,봉개동,104447,0,10.22083333,55.625,1.654166667
20190318,봉개동,122518,1.9,12.01666667,70.04166667,2.583333333
20190319,봉개동,122098,0,13.7625,60.375,2.420833333
20190320,봉개동,115932,1.6,13.77916675,83.29166667,6.179166667
20190321,봉개동,123978,0,7.95,65.04166667,3.6875
20190322,봉개동,138706,0,8.5375,51.45833333,4.291666667
20190323,봉개동,110239,0,7.2,52.70833333,3.358333333
